Event 1,,,,,,,,,,,,,,Length Strata (values set on the KS Input tab),,
Event,Unique,Crew,Data Page,Date,Time,Tag Number,Fork Length (mm),Weight (lbs),Area,Area Description,Lat (WGS84),Long (WGS84),Comments,All,Small,Big
1,637,,34,3/12/2025,,21108,741,,CROA,RM 0-1,64.98491,-148.88188,,yes,,yes
1,638,,34,3/12/2025,,21109,819,,CROA,RM 0-1,64.98491,-148.88188,,yes,,yes
1,639,,34,3/12/2025,,21110,530,,CROA,RM 0-1,64.98491,-148.88188,,,,
1,640,,35,3/12/2025,,21111,625,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,641,,35,3/12/2025,,21112,614,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,642,,35,3/12/2025,,21113,634,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,643,,35,3/12/2025,,21114,612,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,644,,35,3/12/2025,,21115,665,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,645,,35,3/12/2025,,21116,641,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,646,,35,3/12/2025,,21117,626,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,647,,35,3/12/2025,,20751,849,,CROA,RM 0-1,64.98491,-148.88188,,yes,,yes
1,648,,35,3/12/2025,,20752,673,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,649,,35,3/12/2025,,20753,585,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,650,,35,3/12/2025,,20754,604,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,651,,35,3/12/2025,,20755,824,,CROA,RM 0-1,64.98491,-148.88188,,yes,,yes
1,652,,35,3/12/2025,,20756,650,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,653,,35,3/12/2025,,20757,552,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,654,,35,3/12/2025,,20758,573,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,655,,35,3/12/2025,,20759,660,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,656,,35,3/12/2025,,20760,556,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,657,,35,3/12/2025,,20761,608,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,658,,35,3/12/2025,,20762,568,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,659,,35,3/12/2025,,20763,588,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,660,,36,3/12/2025,,20764,605,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,661,,36,3/12/2025,,20765,880,,CROA,RM 0-1,64.98491,-148.88188,,yes,,yes
1,662,,36,3/12/2025,,20766,550,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,663,,36,3/12/2025,,20767,574,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,664,,36,3/12/2025,,20768,589,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,665,,36,3/12/2025,,20769,643,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,666,,36,3/12/2025,,20770,700,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,667,,36,3/12/2025,,20771,635,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,668,,36,3/12/2025,,20772,717,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,669,,36,3/12/2025,,20773,840,,CROA,RM 0-1,64.98491,-148.88188,,yes,,yes
1,670,,36,3/12/2025,,20774,558,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,671,,36,3/12/2025,,20775,855,,CROA,RM 0-1,64.98491,-148.88188,,yes,,yes
1,672,,36,3/12/2025,,21126,588,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,673,,36,3/12/2025,,21127,627,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,674,,36,3/12/2025,,21128,600,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,675,,36,3/12/2025,,21129,673,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,676,,36,3/12/2025,,21130,571,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,677,,36,3/12/2025,,21131,617,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,678,,36,3/12/2025,,21132,670,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,679,,36,3/12/2025,,21133,665,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,680,,37,3/12/2025,,21134,750,,CROA,RM 0-1,64.98491,-148.88188,,yes,,yes
1,681,,37,3/12/2025,,21135,617,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,682,,37,3/12/2025,,21136,660,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,683,,37,3/12/2025,,21137,643,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,684,,37,3/12/2025,,21138,687,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,685,,37,3/12/2025,,21139,658,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,686,,37,3/12/2025,,21140,583,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,687,,37,3/12/2025,,21141,755,,CROA,RM 0-1,64.98491,-148.88188,,yes,,yes
1,688,,37,3/12/2025,,21142,567,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,689,,37,3/12/2025,,21143,750,,CROA,RM 0-1,64.98491,-148.88188,,yes,,yes
1,690,,37,3/12/2025,,21144,644,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,691,,37,3/12/2025,,21145,695,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,692,,37,3/12/2025,,21146,583,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,693,,37,3/12/2025,,21147,653,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,694,,37,3/12/2025,,21148,653,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,695,,37,3/12/2025,,21149,583,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,696,,37,3/12/2025,,21150,570,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,697,,37,3/12/2025,,20601,586,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,698,,37,3/12/2025,,20602,578,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,699,,37,3/12/2025,,20603,594,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,700,,38,3/12/2025,,20605,575,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,701,,38,3/12/2025,,20604,660,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,702,,38,3/12/2025,,20607,618,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,703,,38,3/12/2025,,20606,575,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,704,,38,3/12/2025,,20608,660,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,705,,38,3/12/2025,,20609,653,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,706,,38,3/12/2025,,20610,612,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,707,,38,3/12/2025,,20611,671,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,708,,38,3/12/2025,,20612,620,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,709,,38,3/12/2025,,20613,600,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,710,,38,3/12/2025,,20614,571,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,711,,38,3/12/2025,,20615,610,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,712,,38,3/12/2025,,20616,554,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,713,,38,3/12/2025,,20617,622,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,714,,38,3/12/2025,,20618,614,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,715,,38,3/12/2025,,20619,658,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,716,,38,3/12/2025,,20620,593,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,717,,38,3/12/2025,,20621,623,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,718,,38,3/12/2025,,20622,640,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,719,,38,3/12/2025,,20623,573,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,720,,38,3/12/2025,,20624,704,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,721,,38,3/12/2025,,20625,825,,CROA,RM 0-1,64.98491,-148.88188,,yes,,yes
1,722,,38,3/12/2025,,20651,609,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,723,,38,3/12/2025,,20652,640,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,724,,38,3/12/2025,,20653,616,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,725,,38,3/12/2025,,20654,600,,CROA,RM 0-1,64.98491,-148.88188,,yes,yes,
1,726,,38,3/12/2025,,20655,583,,CROA,RM 0-1,64.98491,-148.88188,,yes,,
1,727,,39,3/13/2025,,20626,555,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,728,,39,3/13/2025,,20627,592,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,729,,39,3/13/2025,,20628,630,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,730,,39,3/13/2025,,20629,555,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,731,,39,3/13/2025,,20630,627,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,732,,39,3/13/2025,,20631,662,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,733,,39,3/13/2025,,20632,691,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,734,,39,3/13/2025,,20633,574,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,735,,39,3/13/2025,,20634,640,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,736,,39,3/13/2025,,20635,587,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,737,,39,3/13/2025,,20636,626,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,738,,39,3/13/2025,,20637,655,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,739,,39,3/13/2025,,20638,594,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,740,,39,3/13/2025,,20640,748,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,741,,39,3/13/2025,,20641,720,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,742,,39,3/13/2025,,20642,615,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,743,,39,3/13/2025,,20643,651,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,744,,39,3/13/2025,,20644,713,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,745,,39,3/13/2025,,20645,707,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,746,,39,3/13/2025,,20646,616,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,747,,40,3/13/2025,,20647,640,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,748,,40,3/13/2025,,20648,589,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,749,,40,3/13/2025,,20649,575,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,750,,40,3/13/2025,,20650,620,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,751,,40,3/13/2025,,20676,565,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,752,,40,3/13/2025,,20677,600,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,753,,40,3/13/2025,,20678,691,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,754,,40,3/13/2025,,20679,603,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,755,,40,3/13/2025,,20680,735,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,756,,40,3/13/2025,,20681,577,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,757,,40,3/13/2025,,20682,622,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,758,,40,3/13/2025,,20683,830,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,759,,40,3/13/2025,,20684,573,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,760,,40,3/13/2025,,20685,603,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,761,,40,3/13/2025,,20686,670,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,762,,40,3/13/2025,,20687,593,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,763,,40,3/13/2025,,20688,603,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,764,,40,3/13/2025,,20690,703,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,765,,40,3/13/2025,,20691,801,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,766,,40,3/13/2025,,20692,658,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,767,,41,3/13/2025,,20693,645,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,768,,41,3/13/2025,,20694,586,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,769,,41,3/13/2025,,20695,599,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,770,,41,3/13/2025,,20696,661,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,771,,41,3/13/2025,,20697,777,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,772,,41,3/13/2025,,20698,645,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,773,,41,3/13/2025,,20699,622,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,774,,41,3/13/2025,,20700,663,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,775,,41,3/13/2025,,20689,604,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,776,,41,3/13/2025,,20639,573,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,777,,41,3/13/2025,,21676,609,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,778,,41,3/13/2025,,21677,646,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,779,,41,3/13/2025,,21678,623,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,780,,41,3/13/2025,,21679,627,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,781,,41,3/13/2025,,21680,655,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,782,,41,3/13/2025,,21681,723,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,783,,41,3/13/2025,,21682,556,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,784,,41,3/13/2025,,21683,776,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,785,,41,3/13/2025,,21684,691,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,786,,41,3/13/2025,,21685,670,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,787,,42,3/13/2025,,21686,593,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,788,,42,3/13/2025,,21687,580,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,789,,42,3/13/2025,,21688,773,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,790,,42,3/13/2025,,21689,693,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,791,,42,3/13/2025,,21690,659,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,792,,42,3/13/2025,,21691,860,,CROA,RM 0-1,64.984877,-148.881865,radiotagged,yes,,yes
1,793,,42,3/13/2025,,21692,694,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,794,,42,3/13/2025,,21693,563,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,795,,42,3/13/2025,,21694,554,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,796,,42,3/13/2025,,21695,1011,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,797,,42,3/13/2025,,21696,559,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,798,,42,3/13/2025,,21697,640,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,799,,42,3/13/2025,,21698,610,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,800,,42,3/13/2025,,21699,823,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,801,,42,3/13/2025,,21700,605,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,802,,42,3/13/2025,,20658,578,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,803,,42,3/13/2025,,20659,835,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,804,,42,3/13/2025,,20660,930,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,805,,42,3/13/2025,,20662,552,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,806,,42,3/13/2025,,20663,681,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,807,,43,3/13/2025,,20664,771,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,808,,43,3/13/2025,,20665,678,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,809,,43,3/13/2025,,20666,801,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,810,,43,3/13/2025,,20667,685,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,811,,43,3/13/2025,,20668,676,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,812,,43,3/13/2025,,20669,573,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,813,,43,3/13/2025,,20670,633,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,814,,43,3/13/2025,,20671,705,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,815,,43,3/13/2025,,20672,776,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,816,,43,3/13/2025,,20673,655,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,817,,43,3/13/2025,,20674,912,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,818,,43,3/13/2025,,20675,869,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,819,,43,3/13/2025,,21652,831,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,820,,43,3/13/2025,,21653,571,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,821,,43,3/13/2025,,21654,586,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,822,,43,3/13/2025,,21655,573,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,823,,43,3/13/2025,,21656,690,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,824,,43,3/13/2025,,21657,620,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,825,,43,3/13/2025,,21658,715,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,826,,43,3/13/2025,,21659,805,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,827,,44,3/13/2025,,21226,613,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,828,,44,3/13/2025,,21227,612,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,829,,44,3/13/2025,,21228,678,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,830,,44,3/13/2025,,16097,891,,CROA,RM 0-1,64.984877,-148.881865,2018 Recap,yes,,yes
1,831,,44,3/13/2025,,21229,740,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,832,,44,3/13/2025,,21230,645,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,833,,44,3/13/2025,,21231,691,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,834,,44,3/13/2025,,21232,586,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,835,,44,3/13/2025,,21233,780,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,836,,44,3/13/2025,,21234,651,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,837,,44,3/13/2025,,21235,631,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,838,,44,3/13/2025,,21236,600,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,839,,44,3/13/2025,,21237,668,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,840,,44,3/13/2025,,21238,656,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,841,,44,3/13/2025,,21239,632,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,842,,44,3/13/2025,,21240,558,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,843,,44,3/13/2025,,21241,626,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,844,,44,3/13/2025,,21242,628,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,845,,44,3/13/2025,,21243,642,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,846,,44,3/13/2025,,21244,776,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,847,,45,3/13/2025,,21245,653,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,848,,45,3/13/2025,,21246,645,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,849,,45,3/13/2025,,9200,633,,CROA,RM 0-1,64.984877,-148.881865,2018 Recap,yes,yes,
1,850,,45,3/13/2025,,21247,557,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,851,,45,3/13/2025,,21248,586,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,852,,45,3/13/2025,,21249,640,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,853,,45,3/13/2025,,21250,883,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,854,,45,3/13/2025,,21201,560,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,855,,45,3/13/2025,,21202,562,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,856,,45,3/13/2025,,21203,635,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,857,,45,3/13/2025,,21204,786,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,858,,45,3/13/2025,,21205,571,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,859,,45,3/13/2025,,21206,666,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,860,,45,3/13/2025,,21207,643,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,861,,45,3/13/2025,,21208,632,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,862,,45,3/13/2025,,21209,578,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,863,,45,3/13/2025,,21210,591,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,864,,45,3/13/2025,,21211,661,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,865,,45,3/13/2025,,21212,690,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,866,,45,3/13/2025,,21213,672,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,867,,46,3/13/2025,,21215,564,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,868,,46,3/13/2025,,21216,677,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,869,,46,3/13/2025,,21217,619,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,870,,46,3/13/2025,,21218,550,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,871,,46,3/13/2025,,21219,717,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,872,,46,3/13/2025,,21220,830,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,873,,46,3/13/2025,,21221,651,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,874,,46,3/13/2025,,21222,582,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,875,,46,3/13/2025,,21223,592,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,876,,46,3/13/2025,,21224,734,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,877,,46,3/13/2025,,21225,596,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,878,,46,3/13/2025,,21214,597,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,879,,46,3/13/2025,,21601,615,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,880,,46,3/13/2025,,21602,625,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,881,,46,3/13/2025,,21603,571,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,882,,46,3/13/2025,,21604,568,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,883,,46,3/13/2025,,21605,786,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,884,,46,3/13/2025,,21606,840,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,885,,46,3/13/2025,,21607,576,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,886,,46,3/13/2025,,21608,551,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,887,,47,3/13/2025,,21609,610,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,888,,47,3/13/2025,,21610,691,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,889,,47,3/13/2025,,21611,584,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,890,,47,3/13/2025,,21612,630,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,891,,47,3/13/2025,,21613,593,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,892,,47,3/13/2025,,21614,603,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,893,,47,3/13/2025,,21615,585,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,894,,47,3/13/2025,,21616,640,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,895,,47,3/13/2025,,21617,622,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,896,,47,3/13/2025,,21618,562,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,897,,47,3/13/2025,,21619,587,,CROA,RM 0-1,64.984877,-148.881865,,yes,,
1,898,,47,3/13/2025,,21620,657,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,899,,47,3/13/2025,,21622,680,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,900,,47,3/13/2025,,21623,660,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,901,,47,3/13/2025,,21624,907,,CROA,RM 0-1,64.984877,-148.881865,"2018 Recap, #26200 or 16200",yes,,yes
1,902,,47,3/13/2025,,21625,643,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,903,,47,3/13/2025,,21626,666,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,904,,47,3/13/2025,,21627,666,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,905,,47,3/13/2025,,21628,608,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,906,,47,3/13/2025,,21629,864,,CROA,RM 0-1,64.984877,-148.881865,,yes,,yes
1,907,,48,3/13/2025,,21630,653,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,908,,48,3/13/2025,,21631,633,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,909,,48,3/13/2025,,21632,610,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
1,910,,48,3/13/2025,,21633,618,,CROA,RM 0-1,64.984877,-148.881865,,yes,yes,
